LpId,LpTypeId,externalCameraId,x,y,Date,Hour
11612103,1,LPR-HIK-MKZ-20,35.043621,31.896993,2023-12-19,13:30:18.037
1047456,1,LPR-HIK-JER-58-2,35.263174,31.783818,2023-12-19,13:39:33.940
1091071,1,LPR-HIK-JER-3,35.191073,31.72583,2023-12-19,13:41:09.232
1071052,1,LPR-HIK-DRM-58,34.9336548,31.3438859,2023-12-19,13:42:28.179
1091071,1,LPR-HIK-JER-114,35.169831,31.70624,2023-12-19,13:44:33.562
1045175,1,LPR-HIK-MKZ-7,34.998507,32.184376,2023-12-19,19:57:30.598
1071052,4,6233_82,34.942919,31.359152,2023-12-19,13:45:28.534
1071052,4,6233_81,34.942919,31.359152,2023-12-19,13:45:47.933
1155634,1,LPR-HIK-JER-1,35.252192,31.827897,2023-12-19,13:47:50.289
1096334,1,LPR-HIK-JER-13,35.19439,31.80083,2023-12-19,13:48:35.411
1091071,4,201_92,35.15971613,31.68576269,2023-12-19,13:50:58.050
1166279,1,LPR-HIK-MKZ-43,35.00765,32.10786,2023-12-19,13:52:24.449
1166279,1,LPR-HIK-MKZ-252,35.00765,32.10786,2023-12-19,13:52:27.032
10710501,1,LPR-HIK-ZFN-3,35.495251,32.400056,2023-12-19,14:02:35.106
10710501,1,LPR-HIK-ZFN-7,35.495444,32.400118,2023-12-19,14:02:37.254
1091071,4,211_92,35.202068,31.718383,2023-12-19,14:09:16.704
1050087,1,LPR-HIK-MKZ-14-1,34.99948,32.19326,2023-12-19,14:10:01.590
1050087,1,LPR-HIK-MKZ-13-2,34.99948,32.19326,2023-12-19,14:10:14.593
10710501,4,227_83,35.504709,32.325945,2023-12-19,14:10:19.785
1050087,4,0166_91,35.01049,32.187153,2023-12-19,14:12:42.002
1050087,4,131_91,35.012236,32.187282,2023-12-19,14:13:18.195
1146937,4,525_91,35.1322229,31.5193898,2023-12-19,20:20:36.283
1050087,4,0190_91,35.031223,32.183635,2023-12-19,14:14:46.783
1050087,1,LPR-HIK-SHY-9-1,35.051267,32.182495,2023-12-19,14:16:02.049
1050087,4,63_82,35.0596,32.1837,2023-12-19,14:16:44.672
10821101,1,LPR-HIK-JER-114,35.169831,31.70624,2023-12-19,20:27:41.119
1165768,1,LPR-HIK-JER-51,35.111099,31.718702,2023-12-19,14:17:10.785
1165768,1,LPR-HIK-JER-121,35.119739,31.716478,2023-12-19,14:18:11.689
1050087,1,LPR-HIK-SHY-15-2,35.098983,32.177548,2023-12-19,14:22:28.255
1117733,4,5_82,35.0640385,32.066654,2023-12-19,14:22:50.851
1077013,4,136_92,35.289894,31.767723,2023-12-19,14:22:57.176
1096334,1,LPR-HIK-JER-16,35.191218,31.800925,2023-12-19,14:25:53.249
1050087,4,125_91,35.128498,32.184013,2023-12-19,14:26:01.350
1050087,4,167_81,35.133203,32.186044,2023-12-19,14:26:33.955
11511901,1,LPR-HIK-JER-26,35.17698,31.87185,2023-12-19,14:26:40.175
1117733,4,1025_902,35.103652584206,32.0916029335399,2023-12-19,14:26:55.351
11090503,1,LPR-HIK-JER-126,35.263757,31.783185,2023-12-19,14:36:05.047
11511901,1,LPR-HIK-MKZ-20,35.043621,31.896993,2023-12-19,14:36:17.940
1053837,1,Site65161EastRear,35.1420641,32.1095346,2023-12-19,14:46:47.197
1053837,1,Site66KikarFront1,35.16501,32.10894,2023-12-19,14:48:26.624
1053837,1,Site66SouthFront1,35.165373,32.108801,2023-12-19,14:48:37.369
1013437,1,LPR-HIK-MKZ-43,35.00765,32.10786,2023-12-19,14:49:19.414
1117733,4,1025_902,35.103652584206,32.0916029335399,2023-12-19,14:49:20.768
1013437,1,LPR-HIK-MKZ-252,35.00765,32.10786,2023-12-19,14:49:21.614
1117733,4,9219_91,35.104216,32.0922273,2023-12-19,14:49:24.843
1091071,4,211_92,35.202068,31.718383,2023-12-19,14:51:38.909
1075334,4,91_92,35.177219,31.71605,2023-12-19,14:52:34.286
1117733,4,5_82,35.0640385,32.066654,2023-12-19,14:54:17.952
1078831,1,LPR-HIK-JER-32-1,35.216183,31.860145,2023-12-19,14:55:06.508
10809403,1,LPR-HIK-JER-126,35.263757,31.783185,2023-12-19,14:55:11.441
1147511,4,7210_91,35.2917385,32.0476887,2023-12-19,14:55:16.229
1147511,4,7210_92,35.291606401207,32.0475860984156,2023-12-19,14:55:23.968
1013437,1,Site65111EastFront,35.140477,32.10947,2023-12-19,14:58:13.614
1078831,1,LPR-HIK-JER-26,35.17698,31.87185,2023-12-19,14:59:06.893
1013437,1,Site66KikarFront1,35.16501,32.10894,2023-12-19,15:00:13.579
1013437,1,Site66SouthFront2,35.165373,32.108801,2023-12-19,15:00:23.156
1027485,4,136_93,35.289894,31.767723,2023-12-19,15:01:05.835
1026167,1,LPR-HIK-MKZ-7,34.998507,32.184376,2023-12-19,15:01:14.554
11385302,1,LPR-HIK-JER-138,35.205139,31.728214,2023-12-19,15:05:32.254
1078831,1,LPR-HIK-MKZ-19,35.043621,31.896993,2023-12-19,15:09:31.395
10908901,4,1025_902,35.103652584206,32.0916029335399,2023-12-19,21:32:10.401
1053837,1,Site65123WestFront,35.1386831,32.1093786,2023-12-19,15:09:58.637
1054960,1,LPR-HIK-JER-27,35.17641,31.743485,2023-12-19,15:11:38.082
1054960,1,LPR-HIK-JER-131,35.170835,31.742552,2023-12-19,15:12:13.094
1047456,1,LPR-HIK-JER-5,35.241687,31.809385,2023-12-19,15:12:19.705
1047456,1,LPR-HIK-JER-4,35.2420857,31.808259,2023-12-19,15:12:25.208
1119238,1,LPR-HIK-SHY-4,35.131748,31.542101,2023-12-19,15:14:50.182
1119238,1,Site20WestFront,35.1321465597668,31.5417454557974,2023-12-19,15:15:00.849
1119238,1,Site20NorthRear1,35.133060272793,31.5417264201094,2023-12-19,15:15:29.576
1119238,1,Site20NorthRear2,35.1330793084811,31.5417216611874,2023-12-19,15:15:30.275
1102588,1,LPR-HIK-JER-26,35.17698,31.87185,2023-12-19,15:15:33.153
1022939,1,LPR-HIK-JER-126,35.263757,31.783185,2023-12-19,15:17:32.624
1119238,4,7189_81,35.126646,31.561078,2023-12-19,15:17:37.685
1119238,1,Site310141NorthRear,31.565387,35.119297,2023-12-19,15:18:30.906
11127401,1,LPR-HIK-JER-77,35.1227,31.7134,2023-12-19,15:18:50.452
1144737,1,LPR-HIK-JER-38,35.261584,31.783971,2023-12-19,15:20:36.758
1144737,1,LPR-HIK-JER-126,35.263757,31.783185,2023-12-19,15:20:48.291
1077013,4,136_91,35.289894,31.767723,2023-12-19,15:21:18.685
1037731,1,LPR-HIK-JER-161,35.263855,31.783369,2023-12-19,22:26:25.094
11159902,1,LPR-HIK-MKZ-7,34.998507,32.184376,2023-12-19,15:21:44.865
11159902,1,LPR-HIK-MKZ-8,34.99917,32.18477,2023-12-19,15:22:09.062
1043562,1,Site2-33SouthFront,35.228286,31.925603,2023-12-19,15:22:37.909
1043562,4,97_82,35.2277197,31.925127,2023-12-19,15:22:44.989
1043562,4,97_81,35.2277197,31.925127,2023-12-19,15:22:48.687
11159902,4,0166_91,35.01049,32.187153,2023-12-19,15:23:12.124
11159902,4,131_91,35.012236,32.187282,2023-12-19,15:23:38.755
1037584,1,Site65112EastFront,35.1388079,32.1090917,2023-12-19,15:25:04.704
11159902,4,0190_91,35.031223,32.183635,2023-12-19,15:25:30.783
1037584,1,Site65161EastRear,35.1420641,32.1095346,2023-12-19,15:26:10.323
1043562,1,Site2-3591EastFront,NULL,NULL,2023-12-19,15:26:29.084
11395901,1,LPR-HIK-JER-121,35.119739,31.716478,2023-12-19,15:26:37.672
11159902,1,LPR-HIK-SHY-9-1,35.051267,32.182495,2023-12-19,15:26:59.619
1119238,4,146_90,35.131545,31.644087,2023-12-19,15:27:14.751
1043562,1,Site2-35161SouthRear,31.910757,35.250696,2023-12-19,15:27:27.785
1054960,1,LPR-HIK-JER-77,35.1227,31.7134,2023-12-19,15:27:36.866
11159902,4,63_82,35.0596,32.1837,2023-12-19,15:27:47.098
1037584,1,Site66KikarFront1,35.16501,32.10894,2023-12-19,15:27:51.413
1050087,4,167_82,35.133203,32.186044,2023-12-19,15:29:15.718
11106501,1,LPR-HIK-JER-133,35.22762,31.862441,2023-12-19,15:29:17.009
1050087,4,125_91,35.128498,32.184013,2023-12-19,15:29:51.649
11106501,1,LPR-HIK-JER-130-1,35.221492,31.860571,2023-12-19,15:30:23.119
11329903,1,Site46611WestFront2,35.255702,31.854076,2023-12-19,15:31:20.568
1019852,1,LPR-HIK-JER-126,35.263757,31.783185,2023-12-19,15:31:57.822
1113637,4,195_91,35.16687995,32.10889886,2023-12-19,15:31:58.113
10995803,4,5127_91,35.291194,31.768001,2023-12-19,15:32:18.437
1113637,1,Site66WestFront1,35.165001,32.109673,2023-12-19,15:32:33.988
1050087,1,LPR-HIK-SHY-15-1,35.098983,32.177548,2023-12-19,15:32:35.915
1037731,1,LPR-HIK-JER-16,35.191218,31.800925,2023-12-19,15:32:42.274
1022939,4,250_91,35.5034996841474,31.773204494668,2023-12-20,05:03:33.782
1147511,1,Site59SouthFront1,28.5115850557096,0.000315678296563364,2023-12-19,15:33:53.295
1147511,4,7210_92,35.291606401207,32.0475860984156,2023-12-19,15:34:48.102
1113637,1,Site65122WestFront,35.1386831,32.1093786,2023-12-19,15:35:17.701
1050087,4,63_82,35.0596,32.1837,2023-12-19,15:37:03.242
10995803,4,99_93,35.3268237,31.8057158,2023-12-19,15:37:32.024
1019852,4,136_92,35.289894,31.767723,2023-12-19,15:38:03.918
1050087,1,LPR-HIK-SHY-9-2,35.051267,32.182495,2023-12-19,15:38:13.050
1165768,1,LPR-HIK-JER-77,35.1227,31.7134,2023-12-19,15:39:32.663
1096334,1,LPR-HIK-JER-16,35.191218,31.800925,2023-12-19,15:39:32.788
1050087,4,9187_91,35.03019,32.183328,2023-12-19,15:40:34.220
1050087,4,131_91,35.012236,32.187282,2023-12-19,15:41:53.552
1050087,1,LPR-HIK-SHY-5,34.997712,32.18796,2023-12-19,15:43:45.688
1119238,1,Site9WestRear1,35.1171642835436,31.6551600851793,2023-12-19,15:47:02.289
1119238,1,Site9NorthRear1,35.1163243338085,31.655826334261,2023-12-19,15:47:14.709
1119238,4,159_93,35.106345,31.675219,2023-12-19,15:49:54.596
1119238,4,159_92,35.106345,31.675219,2023-12-19,15:49:58.834
11028103,1,LPR-HIK-JER-126,35.263757,31.783185,2023-12-19,15:51:27.966
1119238,1,LPR-HIK-JER-68,35.05324,31.67078,2023-12-19,15:54:45.688
1078831,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,2023-12-19,15:57:46.166
1043562,1,LPR-HIK-JER-13,35.19439,31.80083,2023-12-19,15:58:41.824
1119238,1,LPR-HIK-JER-83-1,35.0062,31.6753,2023-12-19,15:58:44.547
1043388,1,LPR-HIK-JER-26,35.17698,31.87185,2023-12-19,16:00:43.142
1075334,4,91_92,35.177219,31.71605,2023-12-19,16:05:11.670
1075334,4,91_91,35.177219,31.71605,2023-12-19,16:05:29.898
1036887,1,LPR-HIK-MKZ-75,35.032443,31.94204,2023-12-19,16:05:58.729
1043388,1,LPR-HIK-MKZ-19,35.043621,31.896993,2023-12-19,16:10:21.745
1096334,1,LPR-HIK-JER-13,35.19439,31.80083,2023-12-19,16:12:34.596
1110168,1,Site1SouthFront2,35.175807884628,32.2170189950707,2023-12-19,16:14:14.825
1022172,1,LPR-HIK-JER-5,35.241687,31.809385,2023-12-19,16:14:35.543
1081175,1,LPR-HIK-MKZ-23,35.0333757,31.9405457,2023-12-19,16:14:44.982
10884801,1,LPR-HIK-MKZ-43,35.00765,32.10786,2023-12-19,16:15:09.615
1081175,4,33_82,35.031632,31.945002,2023-12-19,16:15:29.405
1078831,1,LPR-HIK-JER-26,35.17698,31.87185,2023-12-20,06:29:42.648
10790903,4,5127_91,35.291194,31.768001,2023-12-19,16:16:57.635
1081175,4,55_81,35.042153,31.9672,2023-12-19,16:17:38.509
1039179,1,LPR-HIK-JER-11,35.232735,31.723975,2023-12-19,16:19:29.742
1039179,1,LPR-HIK-JER-124,35.246901,31.714872,2023-12-19,16:21:42.587
10884801,1,Site65112EastFront,35.1388079,32.1090917,2023-12-19,16:22:30.707
10884801,1,Site65162EastRear,35.142064,32.109535,2023-12-19,16:22:44.742
1039179,1,Site102212SouthRear,35.2482452211633,31.704015178551,2023-12-19,16:23:07.222
1097467,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,2023-12-19,16:23:27.501
10884801,1,Site66KikarFront1,35.16501,32.10894,2023-12-19,16:24:27.243
10790903,4,99_93,35.3268237,31.8057158,2023-12-19,16:25:02.995
1039179,1,Site101111SouthWestFront,35.2379778469231,31.6691156239785,2023-12-19,16:27:23.287
1039179,1,Site101081SouthWestRear,35.2377351419005,31.668896713566,2023-12-19,16:27:35.054
1027485,1,LPR-HIK-JER-70,35.289782,31.784179,2023-12-19,16:31:03.472
1029087,1,LPR-HIK-SHY-18-2,35.449332,31.801654,2023-12-19,16:34:27.236
11228803,1,LPR-HIK-MKZ-43,35.00765,32.10786,2023-12-19,16:34:42.441
11228803,1,LPR-HIK-MKZ-252,35.00765,32.10786,2023-12-19,16:34:42.912
1027485,1,LPR-HIK-JER-160,35.263806,31.783301,2023-12-19,16:36:13.610
10790903,4,181_82,35.389266,31.819366,2023-12-19,16:37:02.115
1097467,1,LPR-HIK-JER-20,35.17509,31.85727,2023-12-19,16:38:36.647
11228803,1,Site65112EastFront,35.1388079,32.1090917,2023-12-19,16:41:28.756
11228803,1,Site65161EastRear,35.1420641,32.1095346,2023-12-19,16:42:17.021
1022939,1,LPR-HIK-JER-71,35.2897828,31.7841793,2023-12-19,16:42:20.501
11432603,1,LPR-HIK-JER-126,35.263757,31.783185,2023-12-19,16:42:30.285
1037584,1,Site66WestFront1,35.165001,32.109673,2023-12-19,16:43:06.874
11228803,1,Site66KikarFront2,35.16501,32.10894,2023-12-19,16:44:00.392
11228803,1,Site66SouthFront2,35.165373,32.108801,2023-12-19,16:44:10.797
1037584,1,Site65131NorthFront,35.1402399,32.1099775,2023-12-19,16:44:41.898
11329903,1,LPR-HIK-JER-13,35.19439,31.80083,2023-12-19,16:45:03.944
1037584,4,141_90,35.1377,32.1098,2023-12-19,16:45:12.509
1029087,4,136_94,35.289894,31.767723,2023-12-19,16:49:57.598
10790903,4,5127_93,35.291194,31.768001,2023-12-19,16:50:23.256
11432603,4,283_91,35.35136,31.834513,2023-12-19,16:54:36.589
1139539,1,LPR-HIK-MKZ-43,35.00765,32.10786,2023-12-19,16:55:00.383
1139539,1,LPR-HIK-MKZ-252,35.00765,32.10786,2023-12-19,16:55:01.286
1164666,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,2023-12-19,16:55:10.427
1110960,1,LPR-HIK-DRM-58,34.9336548,31.3438859,2023-12-19,16:58:29.722
11040501,1,Site66WestFront1,35.165001,32.109673,2023-12-19,16:59:16.701
1110960,4,65_90,34.942919,31.359152,2023-12-19,17:01:06.164
1119238,4,1112_92,34.982,31.5729,2023-12-19,17:01:16.358
1119238,4,3167_93,31.5723,31.5723,2023-12-19,17:01:38.446
1113637,1,LPR-HIK-MKZ-43,35.00765,32.10786,2023-12-19,17:02:43.059
1113637,1,LPR-HIK-MKZ-252,35.00765,32.10786,2023-12-19,17:02:44.590
1028237,1,LPR-HIK-MKZ-43,35.00765,32.10786,2023-12-19,17:03:10.072
1028237,1,LPR-HIK-MKZ-252,35.00765,32.10786,2023-12-19,17:03:11.390
11432603,4,96_91,35.3097,31.8791,2023-12-19,17:05:23.003
1119238,4,198_91,35.078953,31.56074,2023-12-19,17:09:13.644
1136850,1,LPR-HIK-JER-27,35.17641,31.743485,2023-12-19,17:10:22.554
1119238,1,site34EastRear,35.100613,31.562836,2023-12-19,17:10:53.208
1136850,1,LPR-HIK-JER-131,35.170835,31.742552,2023-12-19,17:11:05.674
1119238,4,139_91,35.105923,31.563278,2023-12-19,17:11:25.260
1113637,1,Site65161EastRear,35.1420641,32.1095346,2023-12-19,17:11:28.115
1119238,1,Site310121EastFront,31.564425,35.117758,2023-12-19,17:12:02.777
1119238,4,7189_81,35.126646,31.561078,2023-12-19,17:13:08.136
1113637,1,Site66KikarFront1,35.16501,32.10894,2023-12-19,17:13:23.986
1113637,1,Site66KikarFront1,35.16501,32.10894,2023-12-19,17:13:27.186
1113637,2,Site66SouthFront1,35.165373,32.108801,2023-12-19,17:13:46.433
1030385,1,LPR-HIK-DRM-58,34.9336548,31.3438859,2023-12-19,17:14:22.405
1119238,1,Site20WestRear,35.1326890768761,31.5418358753156,2023-12-19,17:15:42.393
1050087,1,LPR-HIK-SHY-6,34.997738,32.187774,2023-12-19,17:17:17.397
11177501,1,LPR-HIK-JER-11,35.232735,31.723975,2023-12-19,17:22:57.855
11177501,1,LPR-HIK-JER-124,35.246901,31.714872,2023-12-19,17:25:14.535
11177501,1,Site102211SouthRear,35.2482737746954,31.70398900448,2023-12-19,17:26:46.853
11177501,1,Site102212SouthRear,35.2482452211633,31.704015178551,2023-12-19,17:26:46.959
1036276,1,LPR-HIK-JER-70,35.289782,31.784179,2023-12-19,17:30:53.264
11177501,1,Site102202NorthRear,35.248518859179,31.7036439826341,2023-12-19,17:31:18.217
1037476,1,LPR-HIK-DRM-58,34.9336548,31.3438859,2023-12-19,17:31:45.420
11177501,1,LPR-HIK-JER-9,35.247637,31.712889,2023-12-19,17:32:17.565
11177501,1,LPR-HIK-JER-123,35.246901,31.714872,2023-12-19,17:32:40.906
1004134,1,LPR-HIK-JER-130-2,35.221492,31.860571,2023-12-20,07:57:21.792
1036276,1,LPR-HIK-JER-159,35.263855,31.783369,2023-12-19,17:33:51.179
1004134,1,LPR-HIK-JER-127,35.227695,31.862105,2023-12-20,07:58:33.611
1037476,4,6233_82,34.942919,31.359152,2023-12-19,17:34:43.545
1037476,4,6233_81,34.942919,31.359152,2023-12-19,17:35:02.935
1146937,4,525_91,35.1322229,31.5193898,2023-12-19,17:35:25.703
1015661,1,LPR-HIK-JER-20,35.17509,31.85727,2023-12-19,17:36:27.339
1146937,4,129_91,35.133017,31.504973,2023-12-19,17:36:56.658
10810602,1,LPR-HIK-MKZ-3,35.005095,32.040869,2023-12-19,17:37:15.948
1096334,1,LPR-HIK-JER-16,35.191218,31.800925,2023-12-19,17:38:03.186
1019852,4,8222_92,35.4902746352768,31.7992742802347,2023-12-19,17:39:32.066
11022903,1,LPR-HIK-JER-161,35.263855,31.783369,2023-12-19,17:41:13.685
1019852,4,250_91,35.5034996841474,31.773204494668,2023-12-19,17:41:58.234
1139539,1,Site66SouthFront1,35.165373,32.108801,2023-12-19,17:43:02.708
1146937,1,Site91SouthRear2,35.020683,31.443765,2023-12-19,17:49:41.940
1028237,1,Site66KikarFront2,35.16501,32.10894,2023-12-19,17:49:52.061
1146937,1,Site92SouthFront1,31.416088,35.033524,2023-12-19,17:53:21.478
1028237,4,7136_901,35.256567,32.116201,2023-12-19,17:58:06.905
1064034,1,LPR-HIK-JER-26,35.17698,31.87185,2023-12-19,18:00:56.282
1146937,1,LPR-HIK-DRM-157,34.934131,31.345369,2023-12-19,18:02:20.532
1146937,1,LPR-HIK-DRM-6,34.933608,31.343694,2023-12-19,18:04:27.837
10711301,4,55_81,35.042153,31.9672,2023-12-19,18:05:39.217
10711301,4,55_82,35.042153,31.9672,2023-12-19,18:05:46.871
1128237,1,LPR-HIK-JER-16,35.191218,31.800925,2023-12-19,18:07:52.674
1028237,4,2122_91,35.289289,32.047018,2023-12-19,18:07:54.402
11464702,1,LPR-HIK-JER-3,35.191073,31.72583,2023-12-19,18:09:46.416
11329903,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,2023-12-19,18:10:37.533
1051676,1,LPR-HIK-JER-1,35.252192,31.827897,2023-12-19,18:12:30.061
11464702,1,LPR-HIK-JER-114,35.169831,31.70624,2023-12-19,18:13:58.734
1028237,4,1023_91,35.25175,31.99823,2023-12-19,18:15:15.329
1128237,1,LPR-HIK-JER-38,35.261584,31.783971,2023-12-19,18:19:17.295
1128237,1,LPR-HIK-JER-126,35.263757,31.783185,2023-12-19,18:19:32.054
11464702,1,LPR-HIK-JER-77,35.1227,31.7134,2023-12-19,18:20:18.698
10959402,1,LPR-HIK-JER-126,35.263757,31.783185,2023-12-19,18:20:41.587
11464702,1,LPR-HIK-JER-122,35.119916,31.716628,2023-12-19,18:20:59.585
1028237,1,Site2-35162SouthRear,31.910757,35.250696,2023-12-19,18:21:25.722
1051676,4,254_91,35.256149,31.853933,2023-12-19,18:22:59.559
1051676,4,254_91,35.256149,31.853933,2023-12-19,18:22:59.559
1051676,4,254_91,35.256149,31.853933,2023-12-19,18:22:59.559
1051676,1,Site46612EastRear1,35.2284,31.85411,2023-12-19,18:23:04.430
11040501,1,LPR-HIK-MKZ-252,35.00765,32.10786,2023-12-19,18:30:06.121
1028237,4,249_92,35.2519787,31.832347,2023-12-19,18:31:36.977
11040501,1,Site65111EastFront,35.140477,32.10947,2023-12-19,18:37:07.702
11040501,1,Site65161EastRear,35.1420641,32.1095346,2023-12-19,18:37:22.892
11040501,1,Site66KikarFront2,35.16501,32.10894,2023-12-19,18:38:44.264
11040501,1,Site66SouthFront2,35.165373,32.108801,2023-12-19,18:38:51.972
1054379,1,LPR-HIK-JER-3,35.191073,31.72583,2023-12-19,18:39:20.515
1028237,4,136_94,35.289894,31.767723,2023-12-19,18:43:57.138
1029087,4,136_94,35.289894,31.767723,2023-12-19,18:49:03.601
1028237,1,Site17122SouthRear1,35.289377,31.741892,2023-12-19,18:50:53.066
1028237,4,20_92,35.289373,31.742037,2023-12-19,18:51:22.315
1086810,4,99_93,35.3268237,31.8057158,2023-12-19,18:54:22.304
1064034,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,2023-12-19,18:57:00.607
11123203,1,LPR-HIK-JER-16,35.191218,31.800925,2023-12-19,18:58:57.052
1029087,4,136_93,35.289894,31.767723,2023-12-19,19:01:30.751
10951403,4,7210_92,35.291606401207,32.0475860984156,2023-12-19,19:03:39.293
1028237,1,Site102B2WestRear,35.2482238060142,31.7041436694453,2023-12-19,19:08:46.617
1024168,1,LPR-HIK-JER-126,35.263757,31.783185,2023-12-19,19:10:15.685
1064034,1,LPR-HIK-JER-20,35.17509,31.85727,2023-12-19,19:13:19.777
1024168,4,136_91,35.289894,31.767723,2023-12-19,19:13:25.371
11169003,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,2023-12-19,19:16:35.406
1057662,1,LPR-HIK-JER-77,35.1227,31.7134,2023-12-19,19:22:38.323
1019852,4,250_91,35.5034996841474,31.773204494668,2023-12-19,19:24:02.274
10951403,4,7210_91,35.2917385,32.0476887,2023-12-19,19:26:55.860
10951403,4,7210_92,35.291606401207,32.0475860984156,2023-12-19,19:27:04.683
1036887,1,LPR-HIK-MKZ-23,35.0333757,31.9405457,2023-12-19,19:31:44.355
1144737,4,283_91,35.35136,31.834513,2023-12-19,19:32:12.710
1057662,4,30_901,35.157733,31.704161,2023-12-19,19:33:11.941
1028237,4,235_90,35.202277,31.640408,2023-12-19,19:33:18.948
1036887,4,55_81,35.042153,31.9672,2023-12-19,19:34:21.753
1028237,4,54_81,35.14753,31.648035,2023-12-19,19:38:24.507
1028237,4,148_92,35.142033,31.651754,2023-12-19,19:39:23.084
1028237,4,148_92,35.142033,31.651754,2023-12-19,19:39:25.702
1028237,1,GUSHLPR10,NULL,NULL,2023-12-19,19:39:38.700
1028237,4,148_92,35.142033,31.651754,2023-12-19,19:39:54.419
1098053,1,LPR-HIK-JER-3,35.191073,31.72583,2023-12-19,19:40:07.215
1024168,4,136_92,35.289894,31.767723,2023-12-19,19:42:00.642
1019852,4,136_92,35.289894,31.767723,2023-12-19,19:43:34.850
11169003,1,LPR-HIK-JER-126,35.263757,31.783185,2023-12-19,19:43:59.263
1116576,1,LPR-HIK-JER-38,35.261584,31.783971,2023-12-19,19:46:30.344
1116576,1,LPR-HIK-JER-126,35.263757,31.783185,2023-12-19,19:46:41.378
1028237,4,2103_91,35.1201007,31.5853727,2023-12-19,19:47:01.540
1024168,1,LPR-HIK-JER-160,35.263806,31.783301,2023-12-19,19:48:23.468
1146937,1,LPR-HIK-DRM-58,34.9336548,31.3438859,2023-12-19,19:48:31.146
1098053,1,LPR-HIK-JER-77,35.1227,31.7134,2023-12-19,19:48:50.513
1028237,1,Site310111WestRear,35.118374,31.56453,2023-12-19,19:49:42.218
1098053,1,LPR-HIK-JER-122,35.119916,31.716628,2023-12-19,19:50:03.349
1116576,4,136_94,35.289894,31.767723,2023-12-19,19:50:33.133
11432603,4,96_92,35.3097,31.8791,2023-12-19,19:53:15.991
11312903,1,LPR-HIK-JER-16,35.191218,31.800925,2023-12-19,19:55:45.719
1045175,1,LPR-HIK-MKZ-8,34.99917,32.18477,2023-12-19,19:57:57.044
1146937,4,992_902,35.004,31.377,2023-12-19,19:58:03.155
1045175,1,LPR-HIK-SHY-6,34.997738,32.187774,2023-12-19,20:00:04.036
1146937,1,Site92NorthRear2,31.416016,35.033802,2023-12-19,20:00:51.851
1146937,1,Site92NorthRear1,31.416006,35.033783,2023-12-19,20:02:13.006
1063631,1,LPR-HIK-JER-138,35.205139,31.728214,2023-12-19,20:04:00.563
1146937,1,Site91NorthFront2,35.021007,31.44376,2023-12-19,20:05:14.238
1063631,1,LPR-HIK-JER-11,35.232735,31.723975,2023-12-19,20:10:33.003
1045175,1,LPR-HIK-SHY-6,34.997738,32.187774,2023-12-19,20:14:58.301
1146937,4,24_92,35.095634,31.497428,2023-12-19,20:15:26.861
10948701,4,8222_92,35.4902746352768,31.7992742802347,2023-12-19,20:16:09.878
1045175,4,0166_91,35.01049,32.187153,2023-12-19,20:16:27.663
1146937,4,48_91,35.1183,31.5003,2023-12-19,20:17:30.327
1146937,4,129_92,35.133017,31.504973,2023-12-19,20:19:09.347
1146937,4,129_91,35.133017,31.504973,2023-12-19,20:19:15.148
10995803,4,283_91,35.35136,31.834513,2023-12-19,20:23:20.816
10821101,1,LPR-HIK-JER-3,35.191073,31.72583,2023-12-19,20:25:02.889
1053837,4,184_93,35.13282,32.113049,2023-12-19,20:27:29.615
1053837,1,Site65122WestFront,35.1386831,32.1093786,2023-12-19,20:28:39.696
1147561,4,30_901,35.157733,31.704161,2023-12-19,20:32:56.571
1075874,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,2023-12-19,20:49:17.965
1043562,1,LPR-HIK-JER-16,35.191218,31.800925,2023-12-19,20:56:11.774
1091071,4,1012_901,35.23772,31.66885,2023-12-19,20:56:29.163
1145962,1,LPR-HIK-JER-3,35.191073,31.72583,2023-12-19,20:56:29.210
1091071,1,Site101121EastRear,35.2380516102143,31.6689895125452,2023-12-19,20:56:31.905
10948701,1,LPR-HIK-SHY-1,35.40727,31.58117,2023-12-19,20:58:52.929
10948701,4,56_90,35.1772508572478,32.2160521427522,2023-12-19,20:58:54.993
1145962,1,LPR-HIK-JER-114,35.169831,31.70624,2023-12-19,20:59:15.817
1091071,1,Site102202NorthRear,35.248518859179,31.7036439826341,2023-12-19,21:00:39.126
1091071,1,LPR-HIK-JER-9,35.247637,31.712889,2023-12-19,21:01:39.638
1028237,4,139_91,35.105923,31.563278,2023-12-19,21:01:42.065
